id,word,meaning,pos,level,dictionaryType,created_at
1858,estate,사유지,noun,b2,enko,2025-08-04 15:39
1859,estimate,추정,noun,b2,enko,2025-08-04 15:39
1860,estimate,추정,verb,b2,enko,2025-08-04 15:39
1861,eternal,영원한,adjective,c1,enko,2025-08-04 15:39
1862,ethic,윤리,noun,b2,enko,2025-08-04 15:39
1863,ethical,윤리적인,adjective,b2,enko,2025-08-04 15:39
1864,ethnic,민족,adjective,b2,enko,2025-08-04 15:39
1865,euro,유로,noun,a1,enko,2025-08-04 15:39
1866,evacuate,대피,verb,c1,enko,2025-08-04 15:39
1867,evaluate,평가하다,verb,b2,enko,2025-08-04 15:39
1868,evaluation,평가,noun,b2,enko,2025-08-04 15:39
1869,even,심지어,adjective,b2,enko,2025-08-04 15:39
1870,even,심지어,adverb,a1,enko,2025-08-04 15:39
1871,evening,저녁,noun,a1,enko,2025-08-04 15:39
1872,event,이벤트,noun,a1,enko,2025-08-04 15:39
1873,eventually,결국,adverb,b1,enko,2025-08-04 15:39
1874,ever,항상,adverb,a1,enko,2025-08-04 15:39
1875,every,모든,determiner,a1,enko,2025-08-04 15:39
1876,everybody,여러분,pronoun,a1,enko,2025-08-04 15:39
1877,everyday,매일,adjective,a2,enko,2025-08-04 15:39
1878,everyone,모든 사람,pronoun,a1,enko,2025-08-04 15:39
1879,everything,모든 것,pronoun,a1,enko,2025-08-04 15:39
1880,everywhere,어디에나,adverb,a2,enko,2025-08-04 15:39
1881,evidence,증거,noun,a2,enko,2025-08-04 15:39
1882,evident,분명한,adjective,b2,enko,2025-08-04 15:39
1883,evil,사악한,adjective,b2,enko,2025-08-04 15:39
1884,evil,사악한,noun,b2,enko,2025-08-04 15:39
1885,evoke,일깨우다,verb,c1,enko,2025-08-04 15:39
1886,evolution,진화,noun,b2,enko,2025-08-04 15:39
1887,evolutionary,진화론적,adjective,c1,enko,2025-08-04 15:39
1888,evolve,진화하다,verb,b2,enko,2025-08-04 15:39
1889,exact,정확한,adjective,a2,enko,2025-08-04 15:39
1890,exactly,정확히,adverb,a2,enko,2025-08-04 15:39
1891,exaggerate,과장하다,verb,c1,enko,2025-08-04 15:39
1892,exam,시험,noun,a1,enko,2025-08-04 15:39
1893,examination,시험,noun,b2,enko,2025-08-04 15:39
1894,examine,조사하다,verb,b1,enko,2025-08-04 15:39
1895,example,예,noun,a1,enko,2025-08-04 15:39
1896,exceed,초과하다,verb,b2,enko,2025-08-04 15:39
1897,excellence,우수,noun,c1,enko,2025-08-04 15:39
1898,excellent,훌륭한,adjective,a2,enko,2025-08-04 15:39
1899,except,제외하고,conjunction,b1,enko,2025-08-04 15:39
1900,except,제외하고,preposition,a2,enko,2025-08-04 15:39
1901,exception,예외,noun,b2,enko,2025-08-04 15:39
1902,exceptional,특별한,adjective,c1,enko,2025-08-04 15:39
1903,excess,과잉,adjective,c1,enko,2025-08-04 15:39
1904,excess,과잉,noun,c1,enko,2025-08-04 15:39
1905,excessive,과도한,adjective,b2,enko,2025-08-04 15:39
1906,exchange,교환,noun,b1,enko,2025-08-04 15:39
1907,exchange,교환,verb,b1,enko,2025-08-04 15:39
1908,excited,흥분한,adjective,a1,enko,2025-08-04 15:39
1909,excitement,흥분,noun,b1,enko,2025-08-04 15:39
1910,exciting,신나는,adjective,a1,enko,2025-08-04 15:39
1911,exclude,들어오지 못하게 하다,verb,b2,enko,2025-08-04 15:39
1912,exclusion,제외,noun,c1,enko,2025-08-04 15:39
1913,exclusive,독점적인,adjective,c1,enko,2025-08-04 15:39
1914,exclusively,독점적으로,adverb,c1,enko,2025-08-04 15:39
1915,excuse,변명,noun,b2,enko,2025-08-04 15:39
1916,excuse,변명,verb,b2,enko,2025-08-04 15:39
1917,execute,실행하다,verb,c1,enko,2025-08-04 15:39
1918,execution,실행,noun,c1,enko,2025-08-04 15:39
1919,executive,경영진,adjective,b2,enko,2025-08-04 15:39
1920,executive,경영진,noun,b2,enko,2025-08-04 15:39
1921,exercise,운동,noun,a1,enko,2025-08-04 15:39
1922,exercise,운동,verb,a1,enko,2025-08-04 15:39
1923,exert,발휘하다,verb,c1,enko,2025-08-04 15:39
1924,exhibit,전시하다,noun,b2,enko,2025-08-04 15:39
1925,exhibit,전시하다,verb,b2,enko,2025-08-04 15:39
1926,exhibition,전시회,noun,b1,enko,2025-08-04 15:39
1927,exile,망명,noun,c1,enko,2025-08-04 15:39
1928,exist,존재하다,verb,a2,enko,2025-08-04 15:39
1929,existence,존재,noun,b2,enko,2025-08-04 15:39
1930,exit,출구,noun,b2,enko,2025-08-04 15:39
1931,exit,출구,verb,c1,enko,2025-08-04 15:39
1932,exotic,이국적인,adjective,b2,enko,2025-08-04 15:39
1933,expand,확장하다,verb,b1,enko,2025-08-04 15:39
1934,expansion,확장,noun,b2,enko,2025-08-04 15:39
1935,expect,예상하다,verb,a2,enko,2025-08-04 15:39
1936,expectation,기대,noun,b2,enko,2025-08-04 15:39
1937,expected,예상되는,adjective,b1,enko,2025-08-04 15:39
1938,expedition,원정,noun,b1,enko,2025-08-04 15:39
1939,expenditure,지출,noun,c1,enko,2025-08-04 15:39
1940,expense,비용,noun,b2,enko,2025-08-04 15:39
1941,expensive,값비싼,adjective,a1,enko,2025-08-04 15:39
1942,experience,경험,noun,a2,enko,2025-08-04 15:39
1943,experience,경험,verb,b1,enko,2025-08-04 15:39
1944,experienced,경험이 풍부한,adjective,b1,enko,2025-08-04 15:39
1945,experiment,실험,noun,a2,enko,2025-08-04 15:39
1946,experiment,실험,verb,b1,enko,2025-08-04 15:39
1947,experimental,실험적,adjective,c1,enko,2025-08-04 15:39
1948,expert,전문가,adjective,a2,enko,2025-08-04 15:39
1949,expert,전문가,noun,a2,enko,2025-08-04 15:39
1950,expertise,전문적 지식,noun,b2,enko,2025-08-04 15:39
1951,expire,내쉬다,verb,c1,enko,2025-08-04 15:39
1952,explain,설명하다,verb,a1,enko,2025-08-04 15:39
1953,explanation,설명,noun,a2,enko,2025-08-04 15:39
1954,explicit,명백한,adjective,c1,enko,2025-08-04 15:39
1955,explicitly,명시적으로,adverb,c1,enko,2025-08-04 15:39
1956,explode,터지다,verb,b1,enko,2025-08-04 15:39
1957,exploit,악용하다,verb,b2,enko,2025-08-04 15:39
1958,exploitation,착취,noun,c1,enko,2025-08-04 15:39
1959,exploration,탐구,noun,b2,enko,2025-08-04 15:39
1960,explore,탐구하다,verb,b1,enko,2025-08-04 15:39
1961,explosion,폭발,noun,b1,enko,2025-08-04 15:39
1962,explosive,폭발물,adjective,c1,enko,2025-08-04 15:39
1963,explosive,폭발물,noun,c1,enko,2025-08-04 15:39
1964,export,내보내다,noun,b1,enko,2025-08-04 15:39
1965,export,내보내다,verb,b1,enko,2025-08-04 15:39
1966,expose,폭로하다,verb,b2,enko,2025-08-04 15:39
1967,exposure,노출,noun,b2,enko,2025-08-04 15:39
1968,express,표현하다,verb,a2,enko,2025-08-04 15:39
1969,expression,표현,noun,a2,enko,2025-08-04 15:39
1970,extend,연장하다,verb,b2,enko,2025-08-04 15:39
1971,extension,확대,noun,b2,enko,2025-08-04 15:39
1972,extensive,광범위한,adjective,b2,enko,2025-08-04 15:39
1973,extensively,널리,adverb,b2,enko,2025-08-04 15:39
1974,extent,정도,noun,b2,enko,2025-08-04 15:39
1975,external,외부,adjective,b2,enko,2025-08-04 15:39
1976,extra,추가의,adjective,a1,enko,2025-08-04 15:39
1977,extra,추가의,adverb,b1,enko,2025-08-04 15:39
1978,extra,추가의,noun,b1,enko,2025-08-04 15:39
1979,extract,발췌,noun,b2,enko,2025-08-04 15:39
1980,extract,발췌,verb,c1,enko,2025-08-04 15:39
1981,extraordinary,기이한,adjective,b2,enko,2025-08-04 15:39
1982,extreme,극심한,adjective,a2,enko,2025-08-04 15:39
1983,extreme,극심한,noun,b2,enko,2025-08-04 15:39
1984,extremely,극도로,adverb,a2,enko,2025-08-04 15:39
1985,extremist,극단론자,noun,c1,enko,2025-08-04 15:39
1986,eye,눈,noun,a1,enko,2025-08-04 15:39
1987,fabric,구조,noun,b2,enko,2025-08-04 15:39
1988,fabulous,굉장한,adjective,b2,enko,2025-08-04 15:39
1989,face,얼굴,noun,a1,enko,2025-08-04 15:39
1990,face,얼굴,verb,b1,enko,2025-08-04 15:39
1991,facilitate,가능하게 하다,verb,c1,enko,2025-08-04 15:39
1992,facility,시설,noun,b2,enko,2025-08-04 15:39
1993,fact,사실,noun,a1,enko,2025-08-04 15:39
1994,faction,당파,noun,c1,enko,2025-08-04 15:39
1995,factor,요인,noun,a2,enko,2025-08-04 15:39
1996,factory,공장,noun,a2,enko,2025-08-04 15:39
1997,faculty,학부,noun,c1,enko,2025-08-04 15:39
1998,fade,바래다,verb,c1,enko,2025-08-04 15:39
1999,fail,실패하다,verb,a2,enko,2025-08-04 15:39
2000,failed,실패한,adjective,b2,enko,2025-08-04 15:39
2001,failure,실패,noun,b2,enko,2025-08-04 15:39
2002,fair,공정한,adjective,a2,enko,2025-08-04 15:39
2003,fairly,꽤,adverb,b1,enko,2025-08-04 15:39
2004,fairness,공평,noun,c1,enko,2025-08-04 15:39
2005,faith,믿음,noun,b2,enko,2025-08-04 15:39
2006,fake,가짜,adjective,b2,enko,2025-08-04 15:39
2007,fall,떨어지다,noun,a2,enko,2025-08-04 15:39
2008,fall,떨어지다,verb,a1,enko,2025-08-04 15:39
2009,FALSE,거짓,adjective,a1,enko,2025-08-04 15:39
2010,fame,명성,noun,b2,enko,2025-08-04 15:39
2011,familiar,친숙한,adjective,b1,enko,2025-08-04 15:39
2012,family,가족,adjective,a1,enko,2025-08-04 15:39
2013,family,가족,noun,a1,enko,2025-08-04 15:39
2014,famous,유명한,adjective,a1,enko,2025-08-04 15:39
2015,fan,팬,noun,a2,enko,2025-08-04 15:39
2016,fancy,팬시한,adjective,b1,enko,2025-08-04 15:39
2017,fancy,팬시한,verb,b1,enko,2025-08-04 15:39
2018,fantastic,환상적이다,adjective,a1,enko,2025-08-04 15:39
2019,fantasy,공상,noun,b2,enko,2025-08-04 15:39
2020,far,멀리,adjective,b1,enko,2025-08-04 15:39
2021,far,멀리,adverb,a1,enko,2025-08-04 15:39
2022,fare,요금,noun,b2,enko,2025-08-04 15:39
2023,farm,농장,noun,a1,enko,2025-08-04 15:39
2024,farm,농장,verb,a2,enko,2025-08-04 15:39
2025,farmer,농장주,noun,a1,enko,2025-08-04 15:39
2026,farming,농업,noun,a2,enko,2025-08-04 15:39
2027,fascinating,매력적인,adjective,b1,enko,2025-08-04 15:39
2028,fashion,패션,noun,a2,enko,2025-08-04 15:39
2029,fashionable,유행하는,adjective,b1,enko,2025-08-04 15:39
2030,fast,빠른,adjective,a1,enko,2025-08-04 15:39
2031,fast,빠른,adverb,a1,enko,2025-08-04 15:39
2032,fasten,묶다,verb,b1,enko,2025-08-04 15:39
2033,fat,지방,adjective,a1,enko,2025-08-04 15:39
2034,fat,지방,noun,a2,enko,2025-08-04 15:39
2035,fatal,치명적인,adjective,c1,enko,2025-08-04 15:39
2036,fate,운명,noun,c1,enko,2025-08-04 15:39
2037,father,아버지,noun,a1,enko,2025-08-04 15:39
2038,fault,잘못,noun,b2,enko,2025-08-04 15:39
2039,favour,호의,noun,b1,enko,2025-08-04 15:39
2040,favour,호의,verb,b2,enko,2025-08-04 15:39
2041,favourable,유리한,adjective,c1,enko,2025-08-04 15:39
2042,favourite,가장 좋아하는,adjective,a1,enko,2025-08-04 15:39
2043,favourite,가장 좋아하는,noun,a1,enko,2025-08-04 15:39
2044,fear,두려움,noun,a2,enko,2025-08-04 15:39
2045,fear,두려움,verb,b1,enko,2025-08-04 15:39
2046,feat,위업,noun,c1,enko,2025-08-04 15:39
2047,feather,깃털,noun,b2,enko,2025-08-04 15:39
2048,feature,특징,noun,a2,enko,2025-08-04 15:39
2049,feature,특징,verb,b1,enko,2025-08-04 15:39
2050,February,2월,noun,a1,enko,2025-08-04 15:39
2051,federal,연방,adjective,b2,enko,2025-08-04 15:39
2052,fee,요금,noun,b2,enko,2025-08-04 15:39
2053,feed,밥을 먹이다,noun,b2,enko,2025-08-04 15:39
2054,feed,밥을 먹이다,verb,a2,enko,2025-08-04 15:39
2055,feedback,피드백,noun,b2,enko,2025-08-04 15:39
2056,feel,느끼다,noun,b2,enko,2025-08-04 15:39
2057,feel,느끼다,verb,a1,enko,2025-08-04 15:39
2058,feeling,감정,noun,a1,enko,2025-08-04 15:39
2059,fellow,사람,adjective,b2,enko,2025-08-04 15:39
2060,female,여성,adjective,a2,enko,2025-08-04 15:39
2061,female,여성,noun,a2,enko,2025-08-04 15:39
2062,feminist,여권 주장자,adjective,c1,enko,2025-08-04 15:39
2063,feminist,여권 주장자,noun,c1,enko,2025-08-04 15:39
2064,fence,울타리,noun,b1,enko,2025-08-04 15:39
2065,festival,제전,noun,a1,enko,2025-08-04 15:39
2066,fever,발열,noun,b2,enko,2025-08-04 15:39
2067,few,약간의,adjective,a1,enko,2025-08-04 15:39
2068,few,약간의,determiner,a1,enko,2025-08-04 15:39
2069,few,약간의,pronoun,a1,enko,2025-08-04 15:39
2070,fibre,섬유,noun,c1,enko,2025-08-04 15:39
2071,fiction,소설,noun,a2,enko,2025-08-04 15:39
2072,field,필드,noun,a2,enko,2025-08-04 15:39
2073,fierce,사나운,adjective,c1,enko,2025-08-04 15:39
2074,fifteen,열 다섯,number,a1,enko,2025-08-04 15:39
2075,fifth,제오,ordinal number,a1,enko,2025-08-04 15:39
2076,fifty,오십,number,a1,enko,2025-08-04 15:39
2077,fight,싸움,noun,a2,enko,2025-08-04 15:39
2078,fight,싸움,verb,a2,enko,2025-08-04 15:39
2079,fighting,화이팅,noun,b1,enko,2025-08-04 15:39
2080,figure,수치,noun,a2,enko,2025-08-04 15:39
2081,figure,수치,verb,b2,enko,2025-08-04 15:39
2082,file,파일,noun,b1,enko,2025-08-04 15:39
2083,file,파일,verb,b2,enko,2025-08-04 15:39
2084,fill,채우다,verb,a1,enko,2025-08-04 15:39
2085,film,영화,noun,a1,enko,2025-08-04 15:39
2086,film,영화,verb,a2,enko,2025-08-04 15:39
2087,film-maker,영화 제작자,noun,c1,enko,2025-08-04 15:39
2088,filter,필터,noun,c1,enko,2025-08-04 15:39
2089,filter,필터,verb,c1,enko,2025-08-04 15:39
2090,final,결정적인,adjective,a1,enko,2025-08-04 15:39
2091,final,결정적인,noun,a2,enko,2025-08-04 15:39
2092,finally,마지막으로,adverb,a2,enko,2025-08-04 15:39
2093,finance,재원,noun,b2,enko,2025-08-04 15:39
2094,finance,재원,verb,b2,enko,2025-08-04 15:39
2095,financial,재정적인,adjective,b1,enko,2025-08-04 15:39
2096,find,찾다,verb,a1,enko,2025-08-04 15:39
2097,finding,발견,noun,b2,enko,2025-08-04 15:39
2098,fine,괜찮은,adjective,a1,enko,2025-08-04 15:39
2099,fine,괜찮은,noun,c1,enko,2025-08-04 15:39
2100,fine,괜찮은,verb,c1,enko,2025-08-04 15:39
2101,finger,손가락,noun,a2,enko,2025-08-04 15:39
2102,finish,마치다,noun,a2,enko,2025-08-04 15:39
2103,finish,마치다,verb,a1,enko,2025-08-04 15:39
2104,fire,불,noun,a1,enko,2025-08-04 15:39
2105,fire,불,verb,b1,enko,2025-08-04 15:39
2106,firearm,총기,noun,c1,enko,2025-08-04 15:39
2107,firefighter,소방관,noun,b2,enko,2025-08-04 15:39
2108,firework,불꽃,noun,b2,enko,2025-08-04 15:39
2109,firm,단단한,adjective,b2,enko,2025-08-04 15:39
2110,firm,단단한,noun,b2,enko,2025-08-04 15:39
2111,firmly,단단히,adverb,b2,enko,2025-08-04 15:39
2112,first,첫 번째,adverb,a1,enko,2025-08-04 15:39
2113,first,첫 번째,determiner,a1,enko,2025-08-04 15:39
2114,first,첫 번째,noun,a2,enko,2025-08-04 15:39
2115,first,첫 번째,ordinal number,a1,enko,2025-08-04 15:39
2116,firstly,첫째로,adverb,a2,enko,2025-08-04 15:39
2117,fish,물고기,noun,a1,enko,2025-08-04 15:39
2118,fish,물고기,verb,a2,enko,2025-08-04 15:39
2119,fishing,어업,noun,a2,enko,2025-08-04 15:39
2120,fit,맞다,adjective,a2,enko,2025-08-04 15:39
2121,fit,맞다,noun,c1,enko,2025-08-04 15:39
2122,fit,맞다,verb,a2,enko,2025-08-04 15:39
2123,fitness,적합,noun,b1,enko,2025-08-04 15:39
2124,five,다섯,number,a1,enko,2025-08-04 15:39
2125,fix,고치다,noun,b2,enko,2025-08-04 15:39
2126,fix,고치다,verb,a2,enko,2025-08-04 15:39
2127,fixed,결정된,adjective,b1,enko,2025-08-04 15:39
2128,fixture,고정물,noun,c1,enko,2025-08-04 15:39
2129,flag,깃발,noun,b1,enko,2025-08-04 15:39
2130,flame,불꽃,noun,b2,enko,2025-08-04 15:39
2131,flash,플래시,noun,b2,enko,2025-08-04 15:39
2132,flash,플래시,verb,b2,enko,2025-08-04 15:39
2133,flat,평평한,adjective,a2,enko,2025-08-04 15:39
2134,flat,평평한,noun,a1,enko,2025-08-04 15:39
2135,flavour,맛,noun,b2,enko,2025-08-04 15:39
2136,flaw,결함,noun,c1,enko,2025-08-04 15:39
2137,flawed,결함이 있는,adjective,c1,enko,2025-08-04 15:39
2138,flee,서두르다,verb,c1,enko,2025-08-04 15:39
2139,fleet,함대,noun,c1,enko,2025-08-04 15:39
2140,flesh,육체,noun,c1,enko,2025-08-04 15:39
2141,flexibility,유연성,noun,c1,enko,2025-08-04 15:39
2142,flexible,유연한,adjective,b2,enko,2025-08-04 15:39
2143,flight,비행,noun,a1,enko,2025-08-04 15:39
2144,float,뜨다,verb,b2,enko,2025-08-04 15:39
2145,flood,홍수,noun,b1,enko,2025-08-04 15:39
2146,flood,홍수,verb,b1,enko,2025-08-04 15:39
2147,floor,바닥,noun,a1,enko,2025-08-04 15:39
2148,flour,밀가루,noun,b1,enko,2025-08-04 15:39
2149,flourish,융성,verb,c1,enko,2025-08-04 15:39
2150,flow,흐름,noun,b1,enko,2025-08-04 15:39
2151,flow,흐름,verb,b1,enko,2025-08-04 15:39
2152,flower,꽃,noun,a1,enko,2025-08-04 15:39
2153,flu,독감,noun,a2,enko,2025-08-04 15:39
2154,fluid,체액,noun,c1,enko,2025-08-04 15:39
2155,fly,파리,noun,a2,enko,2025-08-04 15:39
2156,fly,파리,verb,a1,enko,2025-08-04 15:39
2157,flying,나는,adjective,a2,enko,2025-08-04 15:39
2158,flying,나는,noun,a2,enko,2025-08-04 15:39
2159,focus,집중하다,noun,a2,enko,2025-08-04 15:39
2160,focus,집중하다,verb,a2,enko,2025-08-04 15:39
2161,fold,겹,noun,b2,enko,2025-08-04 15:39
2162,fold,겹,verb,b1,enko,2025-08-04 15:39
2163,folding,접는,adjective,b2,enko,2025-08-04 15:39
2164,folk,사람들,adjective,b1,enko,2025-08-04 15:39
2165,folk,사람들,noun,b1,enko,2025-08-04 15:39
2166,follow,따르다,verb,a1,enko,2025-08-04 15:39
2167,following,수행원,adjective,a2,enko,2025-08-04 15:39
2168,following,수행원,noun,b1,enko,2025-08-04 15:39
2169,following,수행원,preposition,b2,enko,2025-08-04 15:39
2170,fond,다정한,adjective,b2,enko,2025-08-04 15:39
2171,food,음식,noun,a1,enko,2025-08-04 15:39
2172,fool,바보,noun,b2,enko,2025-08-04 15:39
2173,foot,발,noun,a1,enko,2025-08-04 15:39
2174,footage,피트 길이,noun,c1,enko,2025-08-04 15:39
2175,football,축구,noun,a1,enko,2025-08-04 15:39
2176,for,~을 위한,preposition,a1,enko,2025-08-04 15:39
2177,forbid,금지하다,verb,b2,enko,2025-08-04 15:39
2178,force,힘,noun,b1,enko,2025-08-04 15:39
2179,force,힘,verb,b1,enko,2025-08-04 15:39
2180,forecast,예측,noun,b2,enko,2025-08-04 15:39
2181,forecast,예측,verb,b2,enko,2025-08-04 15:39
2182,foreign,외국의,adjective,a2,enko,2025-08-04 15:39
2183,foreigner,외국인,noun,c1,enko,2025-08-04 15:39
2184,forest,숲,noun,a2,enko,2025-08-04 15:39
2185,forever,영원히,adverb,b1,enko,2025-08-04 15:39
2186,forge,노,verb,c1,enko,2025-08-04 15:39
2187,forget,잊다,verb,a1,enko,2025-08-04 15:39
2188,forgive,용서하다,verb,b2,enko,2025-08-04 15:39
2189,fork,포크,noun,a2,enko,2025-08-04 15:39
2190,form,형태,noun,a1,enko,2025-08-04 15:39
2191,form,형태,verb,a1,enko,2025-08-04 15:39
2192,formal,공식적인,adjective,a2,enko,2025-08-04 15:39
2193,format,체재,noun,b2,enko,2025-08-04 15:39
2194,formation,형성,noun,b2,enko,2025-08-04 15:39
2195,former,이전의,adjective,b2,enko,2025-08-04 15:39
2196,formerly,전에,adverb,b2,enko,2025-08-04 15:39
2197,formula,공식,noun,c1,enko,2025-08-04 15:39
2198,formulate,공식화하다,verb,c1,enko,2025-08-04 15:39
2199,forth,앞으로,adverb,c1,enko,2025-08-04 15:39
2200,forthcoming,출현,adjective,c1,enko,2025-08-04 15:39
2201,fortunate,운이 좋다,adjective,b2,enko,2025-08-04 15:39
2202,fortunately,다행스럽게도,adverb,a2,enko,2025-08-04 15:39
2203,fortune,행운,noun,b2,enko,2025-08-04 15:39
2204,forty,사십,number,a1,enko,2025-08-04 15:39
2205,forum,법정,noun,b2,enko,2025-08-04 15:39
2206,forward,앞으로,adjective,b2,enko,2025-08-04 15:39
2207,forward,앞으로,adverb,a2,enko,2025-08-04 15:39
2208,fossil,화석,noun,b2,enko,2025-08-04 15:39
2209,foster,기르다,verb,c1,enko,2025-08-04 15:39
2210,found,설립하다,verb,b2,enko,2025-08-04 15:39
2211,foundation,기반,noun,b2,enko,2025-08-04 15:39
2212,founder,설립자,noun,b2,enko,2025-08-04 15:39
2213,four,네 개,number,a1,enko,2025-08-04 15:39
2214,fourteen,십사,number,a1,enko,2025-08-04 15:39
2215,fourth,네번째,ordinal number,a1,enko,2025-08-04 15:39
2216,fraction,분수,noun,b2,enko,2025-08-04 15:39
2217,fragile,부서지기 쉬운,adjective,c1,enko,2025-08-04 15:39
2218,fragment,파편,noun,b2,enko,2025-08-04 15:39
2219,frame,액자,noun,b1,enko,2025-08-04 15:39
2220,frame,액자,verb,b1,enko,2025-08-04 15:39
2221,framework,뼈대,noun,b2,enko,2025-08-04 15:39
2222,franchise,독점 판매권,noun,c1,enko,2025-08-04 15:39
2223,frankly,솔직히 말해서,adverb,c1,enko,2025-08-04 15:39
2224,fraud,사기,noun,b2,enko,2025-08-04 15:39
2225,free,무료,adjective,a1,enko,2025-08-04 15:39
2226,free,무료,adverb,a2,enko,2025-08-04 15:39
2227,free,무료,verb,b2,enko,2025-08-04 15:39
2228,freedom,자유,noun,b2,enko,2025-08-04 15:39
2229,freely,자유로이,adverb,b2,enko,2025-08-04 15:39
2230,freeze,꼭 매달리게 하다,verb,b1,enko,2025-08-04 15:39
2231,frequency,빈도,noun,b2,enko,2025-08-04 15:39
2232,frequent,잦은,adjective,b2,enko,2025-08-04 15:39
2233,frequently,자주,adverb,b1,enko,2025-08-04 15:39
2234,fresh,신선한,adjective,a2,enko,2025-08-04 15:39
2235,Friday,금요일,noun,a1,enko,2025-08-04 15:39
2236,fridge,냉장고,noun,a2,enko,2025-08-04 15:39
2237,friend,친구,noun,a1,enko,2025-08-04 15:39
2238,friendly,친숙한,adjective,a1,enko,2025-08-04 15:39
2239,friendship,우정,noun,b1,enko,2025-08-04 15:39
2240,frighten,놀라다,verb,b1,enko,2025-08-04 15:39
2241,frightened,겁먹은,adjective,b1,enko,2025-08-04 15:39
2242,frightening,놀라운,adjective,b1,enko,2025-08-04 15:39
2243,frog,개구리,noun,a2,enko,2025-08-04 15:39
2244,from,~에서,preposition,a1,enko,2025-08-04 15:39
2245,front,앞쪽,adjective,a1,enko,2025-08-04 15:39
2246,front,앞쪽,noun,a1,enko,2025-08-04 15:39
